job_id,job_date,client_id,zip_code,crew_id,job_status,total_price,material_cost,labor_cost,travel_cost,profit,payment_status,payment_delay_days,num_services
1618,2023-05-26,1444,34747,2,Completed,2300,806.44,213.43,41.39,1238.74,Paid,0,2
1619,2023-05-27,1445,32835,2,Completed,950,95.0,95.42,20.65,738.93,Unpaid,17,1
1620,2023-05-27,1446,32824,4,Completed,1700,680.0,156.11,24.24,839.65,Paid Late,4,1
1621,2023-05-27,1447,32701,2,Completed,2550,880.37,314.33,44.3,1311.0,Paid Late,18,2
1622,2023-05-27,1176,34743,2,Completed,500,63.22,100.17,20.39,316.22,Paid,0,1
1623,2023-05-27,1448,32810,3,Completed,300,41.62,107.83,20.13,130.42,Paid Late,20,1
1624,2023-05-27,1449,34744,3,Completed,1250,125.0,354.78,30.5,739.72,Paid,0,2
1625,2023-05-29,1381,32827,1,Completed,1100,440.0,143.53,11.26,505.21,Paid,0,1
1626,2023-05-29,1450,32804,4,Completed,2100,510.0,219.23,33.1,1337.67,Paid,0,2
1627,2023-05-29,1080,32808,1,Completed,1200,126.85,351.05,29.84,692.26,Paid,0,2
1628,2023-05-29,1451,34761,2,Completed,500,50.0,168.79,18.05,263.16,Paid,0,1
1629,2023-05-29,1452,32822,3,Completed,3000,1200.0,176.6,15.25,1608.15,Paid Late,7,1
1630,2023-05-30,1453,32766,2,Completed,400,52.34,182.72,14.63,150.31,Paid Late,14,1
1631,2023-05-30,1454,32809,4,Completed,2050,488.21,355.79,61.32,1144.68,Paid,0,3
1632,2023-05-30,1455,34761,4,Completed,800,320.0,64.35,18.38,397.27,Paid,0,1
1633,2023-05-31,1456,32773,2,Completed,800,320.0,83.05,20.31,376.64,Paid,0,1
1634,2023-05-31,1457,32829,4,Completed,1300,152.66,315.76,30.87,800.71,Paid,0,2
1635,2023-05-31,1458,32751,2,Completed,1950,214.37,220.1,61.99,1453.54,Paid,0,3
1636,2023-06-01,1321,32837,2,Completed,400,44.18,154.37,28.88,172.57,Paid,0,1
1637,2023-06-01,1459,32829,3,Completed,1600,640.0,87.88,18.86,853.26,Paid,0,1
1638,2023-06-01,1036,32824,2,Completed,1300,130.0,192.81,16.84,960.35,Paid,0,1
1639,2023-06-01,1460,32811,4,Completed,1300,116.0,404.41,50.46,729.13,Paid,0,3
1640,2023-06-01,1367,34741,4,Completed,1400,140.0,184.9,49.3,1025.8,Paid,0,2
1641,2023-06-02,1461,32825,4,Completed,2100,840.0,350.19,25.38,884.43,Unpaid,9,2
1642,2023-06-02,1201,32765,1,Completed,850,85.0,95.67,29.66,639.67,Paid,0,1
1643,2023-06-02,1462,32730,1,Completed,350,42.09,85.85,22.58,199.48,Unpaid,8,1
1644,2023-06-03,1018,32766,2,Completed,400,45.83,188.65,14.61,150.91,Paid,0,1
1645,2023-06-03,1463,32822,4,Completed,450,13.5,149.56,12.36,274.58,Paid,0,1
1646,2023-06-03,1464,34787,1,Completed,2500,580.0,329.77,71.1,1519.13,Paid,0,3
1647,2023-06-03,1058,32807,2,Completed,2500,655.01,286.3,63.43,1495.26,Paid,0,3
1648,2023-06-03,1465,32751,4,Completed,1950,195.0,237.85,53.92,1463.23,Paid,0,2
1649,2023-06-03,1466,32806,3,Completed,2150,212.43,368.3,50.02,1519.25,Paid Late,18,3
1650,2023-06-03,1120,34786,3,Completed,500,62.57,175.92,23.02,238.49,Unpaid,5,1
1651,2023-06-05,1467,32828,4,Completed,1100,110.0,106.38,26.41,857.21,Paid,0,1
1652,2023-06-05,1468,32828,3,Completed,2400,960.0,57.87,19.0,1363.13,Paid Late,10,1
1653,2023-06-05,1357,32812,4,Completed,1000,100.0,155.84,20.43,723.73,Paid,0,1
1654,2023-06-05,1469,32821,3,Completed,700,76.45,55.9,10.44,557.21,Paid Late,17,1
1655,2023-06-05,1080,32808,4,Completed,1000,100.0,120.16,22.12,757.72,Paid,0,1
1656,2023-06-06,1327,32708,4,Completed,900,117.6,298.04,48.59,435.77,Paid,0,2
1657,2023-06-06,1370,32703,1,Completed,3400,940.0,306.96,44.81,2108.23,Paid,0,2
1658,2023-06-07,1145,32828,3,Completed,1100,440.0,199.82,11.1,449.08,Paid,0,1
1659,2023-06-07,1470,32773,1,Completed,500,50.0,73.18,18.79,358.03,Paid,0,1
1660,2023-06-07,1099,32809,1,Completed,600,69.49,63.05,16.06,451.4,Paid,0,1
1661,2023-06-08,1471,32822,3,Completed,1650,169.51,503.86,56.44,920.19,Paid,0,3
1662,2023-06-08,1472,32701,1,Completed,1350,159.34,411.44,68.62,710.6,Paid,0,3
1663,2023-06-08,1021,32792,1,Completed,1000,82.5,364.36,35.64,517.5,Paid,0,2
1664,2023-06-08,1473,32819,4,Completed,1500,600.0,114.77,25.64,759.59,Paid,0,1
1665,2023-06-09,1474,32808,2,Completed,350,35.16,147.24,20.22,147.38,Paid,0,1
1666,2023-06-09,1475,32812,4,Completed,4600,1630.0,428.76,72.07,2469.17,Paid,0,3
1667,2023-06-09,1476,32825,4,Completed,600,18.0,137.18,24.36,420.46,Paid Late,6,1
1668,2023-06-09,1477,32821,4,Completed,2500,819.31,231.0,48.06,1401.63,Paid,0,2
1669,2023-06-09,1478,32837,3,Completed,3300,930.0,148.41,42.46,2179.13,Paid Late,14,2
1670,2023-06-09,1479,32751,2,Completed,1700,680.0,123.65,16.41,879.94,Paid,0,1
1671,2023-06-10,1480,32751,2,Completed,2200,658.0,200.71,33.69,1307.6,Paid,0,2
1672,2023-06-10,1481,32807,2,Completed,1200,480.0,176.24,10.61,533.15,Paid,0,1
1673,2023-06-10,1456,32773,2,Completed,200,22.18,70.07,29.07,78.68,Paid,0,1
1674,2023-06-10,1482,32808,1,Completed,500,58.7,143.04,20.9,277.36,Paid,0,1
1675,2023-06-10,1423,32771,4,Completed,200,22.39,82.03,18.22,77.36,Paid,0,1
1676,2023-06-10,1483,32810,1,Completed,350,41.42,108.64,29.53,170.41,Paid,0,1
1677,2023-06-10,1484,32801,3,Completed,850,82.29,290.05,65.63,412.03,Paid,0,3
1678,2023-06-12,1485,34744,1,Completed,300,34.94,154.01,25.32,85.73,Paid,0,1
1679,2023-06-12,1486,32803,3,Completed,3000,313.86,433.65,61.73,2190.76,Paid,0,3
1680,2023-06-13,1487,34761,1,Completed,2050,205.0,251.61,27.22,1566.17,Paid,0,2
1681,2023-06-13,1488,32806,1,Completed,2300,590.0,168.41,43.71,1497.88,Paid,0,2
1682,2023-06-13,1489,32836,2,Completed,1150,121.38,312.97,52.85,662.8,Paid,0,2
1683,2023-06-13,1137,32824,4,Completed,1450,127.5,264.59,32.2,1025.71,Paid,0,2
1684,2023-06-13,1490,32839,2,Completed,300,38.18,70.01,23.83,167.98,Paid,0,1
1685,2023-06-13,1180,32807,4,Completed,1500,600.0,65.65,12.91,821.44,Paid,0,1
1686,2023-06-13,1491,32835,2,Completed,450,60.02,209.92,34.5,145.56,Paid,0,2
1687,2023-06-14,1492,32811,3,Completed,350,41.74,191.45,22.21,94.6,Paid,0,1
1688,2023-06-14,1493,32803,1,Completed,1750,176.41,261.53,45.45,1266.61,Paid,0,2
1689,2023-06-15,1494,32765,2,Completed,1300,154.04,348.74,52.42,744.8,Paid,0,2
1690,2023-06-15,1031,32827,3,Completed,500,66.25,197.37,28.24,208.14,Paid,0,1
1691,2023-06-16,1495,32801,1,Completed,550,66.74,120.35,28.57,334.34,Paid,0,1
1692,2023-06-16,1445,32835,4,Completed,1100,440.0,128.8,11.32,519.88,Paid,0,1
1693,2023-06-16,1496,32821,1,Completed,2400,960.0,121.68,17.11,1301.21,Paid,0,1
1694,2023-06-16,1497,32807,1,Completed,2400,812.0,226.09,38.47,1323.44,Paid,0,2
1695,2023-06-17,1178,32801,3,Completed,3900,1235.77,333.55,61.51,2269.17,Paid,0,3
1696,2023-06-17,1498,32779,3,Completed,2350,840.99,189.28,38.7,1281.03,Paid,0,2
1697,2023-06-17,1499,34743,2,Completed,1000,77.6,216.4,40.49,665.51,Paid,0,2
1698,2023-06-17,1500,32825,2,Completed,1600,160.0,135.92,26.39,1277.69,Paid,0,1
1699,2023-06-17,1501,32824,2,Completed,400,51.93,91.13,10.53,246.41,Paid,0,1
1700,2023-06-17,1502,32836,1,Completed,3400,1251.62,264.12,36.02,1848.24,Paid,0,2
1701,2023-06-19,1503,32805,1,Completed,750,84.14,329.35,51.09,285.42,Paid,0,2
1702,2023-06-19,1504,32821,4,Completed,1600,640.0,114.8,10.66,834.54,Paid Late,1,1
1703,2023-06-19,1505,34786,1,Completed,850,85.0,168.34,25.49,571.17,Paid,0,1
1704,2023-06-19,1506,32810,2,Completed,3050,1085.0,245.38,49.19,1670.43,Paid,0,2
1705,2023-06-19,1507,32836,4,Completed,2000,800.0,163.06,15.07,1021.87,Paid,0,1
1706,2023-06-19,1508,32707,2,Completed,950,60.0,289.36,55.21,545.43,Paid,0,2
1707,2023-06-21,1509,32714,2,Completed,2300,246.92,291.09,69.24,1692.75,Paid,0,3
1708,2023-06-21,1510,32750,1,Completed,4350,1612.55,362.32,65.57,2309.56,Paid,0,3
1709,2023-06-21,1234,32703,1,Completed,3200,612.01,393.73,51.4,2142.86,Paid Late,4,3
1710,2023-06-21,1511,32812,2,Completed,4200,1592.45,487.03,73.87,2046.65,Paid,0,3
1711,2023-06-21,1512,32792,1,Completed,900,58.2,210.65,44.21,586.94,Paid,0,2
1712,2023-06-22,1513,32806,1,Completed,700,79.38,186.83,22.66,411.13,Paid,0,1
1713,2023-06-22,1514,32836,3,Completed,750,75.0,157.91,10.56,506.53,Paid,0,1
1714,2023-06-22,1332,34786,2,Completed,1050,119.68,182.69,48.38,699.25,Paid,0,2
1715,2023-06-22,1394,32821,2,Completed,1300,520.0,186.43,15.39,578.18,Paid,0,1
1716,2023-06-22,1515,32825,2,Completed,2550,778.91,346.89,73.17,1351.03,Paid,0,3
1717,2023-06-22,1516,32792,1,Completed,200,6.0,65.02,15.43,113.55,Paid Late,1,1
1718,2023-06-22,1517,32811,1,Completed,400,41.77,101.33,29.63,227.27,Paid,0,1
1719,2023-06-23,1518,32751,4,Completed,650,68.91,137.12,28.58,415.39,Paid,0,1
1720,2023-06-23,1519,32701,1,Completed,3450,345.88,297.2,62.09,2744.83,Paid,0,3
1721,2023-06-23,1057,32714,3,Completed,450,63.36,114.81,25.93,245.9,Paid,0,1
1722,2023-06-23,1520,32808,3,Completed,2800,670.0,276.75,62.45,1790.8,Paid,0,3
1723,2023-06-23,1521,32811,2,Completed,300,32.59,143.3,27.64,96.47,Paid Late,18,1
1724,2023-06-24,1307,34747,3,Completed,1500,463.13,271.76,47.65,717.46,Paid,0,2
1725,2023-06-24,1483,32810,2,Completed,300,43.17,90.38,29.65,136.8,Paid,0,1
1726,2023-06-24,1522,32773,2,Completed,350,41.16,116.03,11.39,181.42,Paid,0,1
1727,2023-06-24,1523,32808,1,Completed,2300,788.47,209.55,31.93,1270.05,Paid,0,2
1728,2023-06-26,1524,32765,3,Completed,4550,1639.66,423.88,57.71,2428.75,Paid Late,6,3
1729,2023-06-26,1298,34787,2,Completed,850,89.7,209.6,43.32,507.38,Paid,0,2
1730,2023-06-26,1525,32811,4,Completed,2150,635.0,272.06,37.5,1205.44,Paid,0,2
1731,2023-06-26,1070,32824,3,Completed,1750,415.0,155.44,51.41,1128.15,Paid,0,2
1732,2023-06-27,1526,32825,1,Completed,1700,117.5,412.7,48.65,1121.15,Paid,0,3
1733,2023-06-27,1160,34787,4,Completed,1800,720.0,85.15,10.39,984.46,Paid Late,15,1
1734,2023-06-27,1527,32701,4,Completed,1500,150.0,51.06,23.61,1275.33,Paid Late,19,1
1735,2023-06-27,1528,32803,3,Completed,950,95.0,73.95,25.8,755.25,Paid,0,1
1736,2023-06-27,1153,32712,3,Completed,2000,800.0,143.38,16.18,1040.44,Paid,0,1
1737,2023-06-27,1529,32812,2,Completed,1600,500.16,337.42,37.69,724.73,Paid,0,2
1738,2023-06-27,1530,32803,3,Completed,3750,1335.0,409.33,58.53,1947.14,Paid,0,3
1739,2023-06-28,1531,32837,2,Completed,1050,121.13,124.01,39.49,765.37,Paid,0,2
1740,2023-06-28,1532,34761,4,Completed,950,95.0,139.9,16.83,698.27,Paid Late,3,1
1741,2023-06-29,1533,32703,3,Completed,1400,163.86,282.98,60.69,892.47,Paid,0,3
1742,2023-06-29,1534,32837,4,Completed,700,79.34,209.11,48.09,363.46,Paid,0,2
1743,2023-06-29,1535,32824,1,Completed,200,22.97,50.09,29.26,97.68,Paid,0,1
1744,2023-06-29,1536,32773,3,Completed,750,86.02,311.25,40.1,312.63,Paid,0,2
1745,2023-06-29,1284,32829,3,Completed,500,56.85,98.01,25.26,319.88,Paid,0,1
1746,2023-06-29,1118,32810,1,Completed,2950,785.39,350.04,70.02,1744.55,Paid Late,18,3
1747,2023-06-29,1537,34786,2,Completed,1450,168.33,316.49,40.15,925.03,Paid,0,2
1748,2023-06-30,1538,32805,2,Completed,700,56.0,208.8,45.67,389.53,Paid,0,2
1749,2023-06-30,1539,32806,2,Completed,450,55.37,96.06,10.7,287.87,Paid,0,1
1750,2023-06-30,1540,32829,3,Completed,950,116.84,192.21,33.82,607.13,Paid,0,2
1751,2023-06-30,1477,32821,2,Completed,2850,1009.63,322.77,27.19,1490.41,Paid,0,2
1752,2023-06-30,1541,32803,4,Completed,1500,600.0,161.3,11.05,727.65,Paid,0,1
1753,2023-06-30,1542,34786,4,Completed,1300,520.0,181.16,17.05,581.79,Paid,0,1
1754,2023-07-01,1543,32829,3,Completed,350,36.43,79.4,28.88,205.29,Paid,0,1
1755,2023-07-01,1487,34761,1,Completed,1300,520.0,188.49,20.9,570.61,Paid,0,1
1756,2023-07-01,1544,32792,2,Completed,2100,840.0,299.65,40.82,919.53,Paid,0,2
1757,2023-07-05,1545,32803,4,Completed,800,80.0,163.45,20.79,535.76,Paid,0,1
1758,2023-07-05,1494,32765,4,Completed,1200,120.0,65.35,18.21,996.44,Paid,0,1
1759,2023-07-05,1546,32839,3,Completed,1000,102.44,351.66,44.99,500.91,Paid,0,2
1760,2023-07-05,1547,32808,1,Completed,4300,1330.0,260.08,43.3,2666.62,Paid,0,2
1761,2023-07-05,1548,32708,4,Completed,1100,110.0,78.1,10.65,901.25,Paid,0,1
1762,2023-07-05,1549,32821,3,Completed,1150,122.53,157.76,44.17,825.54,Paid,0,2
1763,2023-07-06,1550,32812,2,Completed,1700,680.0,143.88,11.09,865.03,Paid,0,1
1764,2023-07-06,1551,32730,4,Completed,1450,159.49,232.06,35.29,1023.16,Paid,0,2
1765,2023-07-06,1552,32839,3,Completed,700,83.63,86.16,10.31,519.9,Unpaid,7,1
1766,2023-07-06,1553,32771,3,Completed,200,6.0,88.52,11.85,93.63,Paid,0,1
1767,2023-07-07,1554,32751,3,Completed,1550,155.0,264.45,50.63,1079.92,Paid,0,2
1768,2023-07-07,1555,32812,4,Completed,3650,815.12,403.08,59.34,2372.46,Paid,0,3
1769,2023-07-08,1556,32730,3,Completed,1200,120.0,239.1,28.44,812.46,Paid,0,2
1770,2023-07-08,1499,34743,4,Completed,650,65.0,144.23,12.43,428.34,Unpaid,7,1
1771,2023-07-08,1557,32818,4,Completed,600,75.1,123.99,10.08,390.83,Paid Late,18,1
1772,2023-07-10,1522,32773,4,Completed,3100,880.0,207.37,32.72,1979.91,Paid,0,2
1773,2023-07-10,1511,32812,2,Completed,1600,160.0,51.58,11.83,1376.59,Paid,0,1
1774,2023-07-10,1558,32808,1,Completed,2050,208.52,469.22,55.23,1317.03,Paid,0,3
1775,2023-07-10,1559,32766,1,Completed,450,55.4,185.45,11.02,198.13,Paid,0,1
1776,2023-07-10,1560,32703,1,Completed,1700,680.0,184.93,28.82,806.25,Paid,0,1
1777,2023-07-11,1352,34744,1,Completed,2600,1040.0,116.67,12.83,1430.5,Paid,0,1
1778,2023-07-11,1561,32808,4,Completed,800,59.0,257.43,40.42,443.15,Paid,0,2
1779,2023-07-11,1562,32829,3,Completed,700,74.76,306.29,34.47,284.48,Paid,0,2
1780,2023-07-11,1299,32707,1,Completed,1500,150.0,134.84,20.08,1195.08,Paid,0,1
1781,2023-07-11,1563,32804,3,Completed,500,65.03,177.29,27.77,229.91,Paid,0,1
1782,2023-07-11,1115,32806,2,Completed,450,52.7,79.17,21.24,296.89,Paid Late,16,1
1783,2023-07-11,1564,34761,2,Completed,350,46.99,156.16,17.2,129.65,Paid,0,1
1784,2023-07-11,1565,32708,1,Completed,650,65.0,116.35,23.37,445.28,Paid,0,1
1785,2023-07-11,1566,32810,2,Completed,600,78.59,198.85,41.47,281.09,Paid,0,2
1786,2023-07-11,1567,32822,3,Completed,300,41.44,185.05,23.3,50.21,Paid,0,1
1787,2023-07-12,1568,32801,1,Completed,2600,1040.0,72.32,25.52,1462.16,Paid,0,1
1788,2023-07-12,1569,32803,2,Completed,350,51.71,187.95,16.22,94.12,Paid,0,1
1789,2023-07-12,1446,32824,1,Completed,1350,192.63,418.38,56.51,682.48,Paid,0,3
1790,2023-07-12,1570,32819,3,Completed,1600,640.0,55.91,24.83,879.26,Paid Late,14,1
1791,2023-07-12,1101,32829,3,Completed,2300,691.71,431.88,56.8,1119.61,Paid,0,3
1792,2023-07-12,1571,32825,2,Completed,450,45.0,112.05,25.0,267.95,Paid,0,1
1793,2023-07-12,1101,32829,1,Completed,2750,785.0,390.14,61.17,1513.69,Paid,0,3
1794,2023-07-12,1572,32801,4,Completed,800,82.99,290.63,24.64,401.74,Paid Late,17,2
1795,2023-07-12,1573,32806,2,Completed,450,47.83,96.65,27.72,277.8,Paid,0,1
1796,2023-07-13,1574,32808,2,Completed,1550,193.54,415.75,70.5,870.21,Paid Late,5,3
1797,2023-07-13,1575,32839,3,Completed,300,37.94,90.33,10.42,161.31,Paid,0,1
1798,2023-07-13,1576,32801,3,Completed,850,85.0,71.6,29.99,663.41,Unpaid,19,1
1799,2023-07-13,1577,32708,4,Completed,1100,110.0,132.75,26.82,830.43,Unpaid,1,1
1800,2023-07-13,1578,32708,1,Completed,250,29.0,186.0,13.82,21.18,Paid,0,1
1801,2023-07-14,1579,32811,4,Completed,550,55.0,152.91,28.98,313.11,Paid,0,1
1802,2023-07-14,1580,32804,3,Completed,2550,206.0,421.98,69.04,1852.98,Paid,0,3
1803,2023-07-15,1338,32837,4,Completed,4600,1840.0,201.6,42.28,2516.12,Paid,0,2
1804,2023-07-15,1581,34743,1,Completed,1400,140.0,113.66,24.29,1122.05,Paid,0,1
1805,2023-07-15,1582,32827,3,Completed,900,360.0,111.62,14.35,414.03,Paid,0,1
1806,2023-07-15,1583,32812,1,Completed,300,35.58,53.88,14.44,196.1,Paid,0,1
1807,2023-07-15,1584,32806,3,Completed,500,50.0,62.01,19.49,368.5,Paid,0,1
1808,2023-07-17,1585,32730,3,Completed,1100,156.49,328.93,49.79,564.79,Paid,0,2
1809,2023-07-17,1586,32806,4,Completed,750,75.0,81.77,25.85,567.38,Paid,0,1
1810,2023-07-17,1587,32779,2,Completed,1600,160.0,199.78,10.5,1229.72,Paid,0,1
1811,2023-07-17,1588,32818,4,Completed,950,95.0,178.76,14.65,661.59,Paid Late,6,1
1812,2023-07-17,1589,32801,1,Completed,1500,150.0,83.07,28.51,1238.42,Paid,0,1
1813,2023-07-17,1590,32701,2,Completed,550,55.0,59.2,24.29,411.51,Paid,0,1
1814,2023-07-18,1591,32789,4,Completed,900,360.0,122.56,15.89,401.55,Paid,0,1
1815,2023-07-18,1592,32750,2,Completed,500,57.13,133.1,10.03,299.74,Paid,0,1
1816,2023-07-18,1593,32819,2,Completed,2150,215.0,358.02,59.08,1517.9,Paid,0,3
1817,2023-07-18,1594,32839,4,Completed,2200,732.0,277.98,48.55,1141.47,Paid,0,2
1818,2023-07-18,1595,32837,2,Completed,650,65.0,106.43,28.51,450.06,Paid,0,1
1819,2023-07-18,1379,32804,4,Completed,1600,160.0,302.54,44.27,1093.19,Paid,0,2
1820,2023-07-18,1499,34743,1,Completed,550,55.0,87.48,17.12,390.4,Paid,0,1
1821,2023-07-18,1596,34741,3,Completed,1700,545.41,176.8,43.19,934.6,Paid,0,2
1822,2023-07-18,1278,32824,3,Completed,650,19.5,132.6,28.89,469.01,Paid,0,1
1823,2023-07-19,1185,32708,4,Completed,1700,410.0,207.98,45.26,1036.76,Paid,0,2
1824,2023-07-19,1121,32817,1,Completed,400,46.11,128.68,23.04,202.17,Paid,0,1
1825,2023-07-19,1214,32809,3,Completed,1300,141.23,357.39,34.48,766.9,Paid,0,2
1826,2023-07-19,1045,32730,1,Completed,2500,250.0,307.93,51.15,1890.92,Paid,0,2
1827,2023-07-19,1054,32808,2,Completed,1500,150.0,151.65,14.53,1183.82,Paid,0,1
1828,2023-07-19,1241,32701,4,Completed,1700,600.87,142.0,47.79,909.34,Paid,0,2
1829,2023-07-19,1597,32714,3,Completed,1200,120.0,115.7,18.17,946.13,Paid,0,1
1830,2023-07-20,1598,32835,2,Completed,550,73.35,199.71,37.63,239.31,Paid,0,2
1831,2023-07-20,1599,32837,4,Completed,2400,960.0,168.9,15.58,1255.52,Paid,0,1
1832,2023-07-20,1368,32824,3,Completed,1450,145.76,286.52,74.59,943.13,Paid,0,3
1833,2023-07-21,1352,34744,2,Completed,400,53.63,81.17,25.98,239.22,Paid Late,7,1
1834,2023-07-21,1600,32808,2,Completed,350,39.96,92.58,19.65,197.81,Paid,0,1
1835,2023-07-22,1601,32837,4,Completed,450,50.11,110.96,27.03,261.9,Paid,0,1
1836,2023-07-22,1445,32835,2,Completed,600,59.23,341.83,38.44,160.5,Paid Late,20,2
1837,2023-07-22,1602,32817,1,Completed,400,54.11,86.55,19.37,239.97,Unpaid,9,1
1838,2023-07-22,1603,32789,4,Completed,3500,372.22,508.51,40.53,2578.74,Paid,0,3
1839,2023-07-24,1604,32751,4,Completed,1450,145.0,272.61,26.42,1005.97,Paid Late,4,2
1840,2023-07-25,1605,32779,3,Completed,1150,330.5,152.76,57.56,609.18,Paid,0,2
1841,2023-07-25,1606,32836,4,Completed,450,58.46,140.27,11.29,239.98,Paid,0,1
1842,2023-07-25,1607,32701,1,Completed,2650,775.0,268.31,41.42,1565.27,Paid Late,14,2
1843,2023-07-25,1608,32839,2,Completed,1150,118.13,309.24,25.91,696.72,Paid,0,2
1844,2023-07-25,1609,32712,3,Completed,1900,460.0,282.34,45.24,1112.42,Paid Late,1,2
1845,2023-07-25,1610,34747,1,Completed,250,29.16,68.74,12.13,139.97,Paid,0,1
1846,2023-07-25,1117,32828,4,Completed,500,56.37,199.73,13.76,230.14,Paid,0,1
1847,2023-07-25,1231,32824,3,Completed,1200,120.0,136.97,22.56,920.47,Paid,0,1
1848,2023-07-25,1382,32789,2,Completed,4100,1640.0,341.9,47.66,2070.44,Paid,0,2
1849,2023-07-25,1611,32824,2,Completed,1000,400.0,58.18,23.33,518.49,Paid,0,1
1850,2023-07-26,1612,32835,4,Completed,2700,660.0,418.85,61.1,1560.05,Paid,0,3
1851,2023-07-26,1613,32827,4,Completed,450,45.0,98.48,28.7,277.82,Paid,0,1
1852,2023-07-26,1614,32792,2,Completed,800,320.0,65.91,23.41,390.68,Paid,0,1
1853,2023-07-26,1023,32817,2,Completed,3600,1440.0,265.87,41.0,1853.13,Paid,0,2
1854,2023-07-26,1615,32818,3,Completed,700,87.76,110.19,27.1,474.95,Paid,0,1
1855,2023-07-26,1616,32807,3,Completed,300,40.35,140.37,12.14,107.14,Paid,0,1
1856,2023-07-27,1617,34787,2,Completed,500,15.0,157.27,16.3,311.43,Paid,0,1
1857,2023-07-27,1292,32801,4,Completed,1400,162.9,342.95,51.57,842.58,Paid Late,9,3
1858,2023-07-27,1618,34741,2,Completed,950,95.0,98.25,19.31,737.44,Paid,0,1
1859,2023-07-27,1267,32836,3,Completed,2150,230.77,412.6,69.51,1437.12,Paid,0,3
1860,2023-07-27,1619,32805,3,Completed,1400,140.0,98.01,18.44,1143.55,Paid,0,1
1861,2023-07-27,1620,34786,3,Completed,400,12.0,55.67,22.87,309.46,Paid,0,1
1862,2023-07-27,1621,32712,4,Completed,500,55.77,170.29,27.03,246.91,Paid,0,1
1863,2023-07-28,1622,32808,4,Completed,1400,140.0,106.9,28.22,1124.88,Paid,0,1
1864,2023-07-28,1565,32708,1,Completed,1500,600.0,190.16,10.97,698.87,Paid,0,1
1865,2023-07-28,1623,34761,3,Completed,1550,176.54,210.64,40.82,1122.0,Paid,0,2
1866,2023-07-28,1552,32839,4,Completed,600,18.0,114.07,12.58,455.35,Paid,0,1
1867,2023-07-29,1326,32803,1,Completed,1550,515.35,233.39,34.05,767.21,Paid Late,1,2
1868,2023-07-29,1624,34747,1,Completed,2400,960.0,172.91,17.2,1249.89,Paid,0,1
1869,2023-07-29,1455,34761,4,Completed,1550,162.0,348.45,51.96,987.59,Paid,0,2
1870,2023-07-29,1625,32836,1,Completed,2800,1120.0,176.38,17.24,1486.38,Paid,0,1
1871,2023-07-29,1605,32779,3,Completed,1600,640.0,79.84,22.03,858.13,Paid,0,1
1872,2023-07-29,1474,32808,4,Completed,350,10.5,131.99,18.72,188.79,Paid,0,1
1873,2023-07-29,1626,32708,3,Completed,3600,1088.05,451.39,56.07,2004.49,Paid,0,3
1874,2023-07-29,1003,32714,2,Completed,700,21.0,54.66,28.94,595.4,Paid,0,1
1875,2023-07-31,1295,34747,4,Completed,700,21.0,143.23,10.78,524.99,Paid,0,1
1876,2023-07-31,1284,32829,4,Completed,1000,100.0,153.5,17.74,728.76,Unpaid,17,1
1877,2023-07-31,1627,32809,4,Completed,650,72.84,81.23,15.01,480.92,Paid Late,15,1
1878,2023-07-31,1628,32829,2,Completed,500,54.79,125.64,27.31,292.26,Paid,0,1
1879,2023-07-31,1629,34787,1,Completed,250,29.46,162.15,21.01,37.38,Paid,0,1
1880,2023-08-01,1280,32712,3,Completed,450,13.5,150.01,15.69,270.8,Paid,0,1
1881,2023-08-01,1543,32829,1,Completed,650,81.32,324.96,40.98,202.74,Paid,0,2
1882,2023-08-01,1630,34787,3,Completed,1500,153.77,242.95,31.76,1071.52,Paid,0,2
1883,2023-08-01,1631,32819,3,Completed,4200,810.0,339.7,68.98,2981.32,Paid,0,3
1884,2023-08-01,1516,32792,1,Completed,1550,190.55,311.46,64.17,983.82,Paid,0,3
1885,2023-08-01,1632,32807,1,Completed,250,7.5,125.55,13.65,103.3,Paid,0,1
1886,2023-08-02,1633,32836,4,Completed,800,110.83,249.87,24.26,415.04,Paid,0,2
1887,2023-08-02,1634,32773,3,Completed,1750,505.0,358.8,21.05,865.15,Paid,0,2
1888,2023-08-02,1129,32771,2,Completed,2200,224.16,354.29,58.49,1563.06,Paid,0,3
1889,2023-08-02,1526,32825,1,Completed,200,6.0,127.57,28.16,38.27,Paid,0,1
1890,2023-08-02,1635,32804,1,Completed,400,53.85,135.78,28.15,182.22,Paid,0,1
1891,2023-08-02,1636,32837,2,Completed,1850,485.0,242.49,33.76,1088.75,Paid,0,2
1892,2023-08-02,1637,32809,2,Completed,950,113.23,183.88,48.9,603.99,Paid Late,11,2
1893,2023-08-02,1638,32819,1,Completed,2500,261.04,445.79,61.87,1731.3,Paid,0,3
1894,2023-08-03,1639,32837,4,Completed,650,91.67,137.65,20.17,400.51,Paid,0,1
1895,2023-08-03,1640,32824,2,Completed,1150,90.5,272.84,44.73,741.93,Paid,0,2
1896,2023-08-03,1322,32730,1,Completed,3050,1091.21,329.37,39.0,1590.42,Paid,0,2
1897,2023-08-04,1641,32792,1,Completed,2000,800.0,197.22,12.69,990.09,Paid,0,1
1898,2023-08-04,1642,32792,3,Completed,250,30.97,120.7,13.52,84.81,Paid,0,1
1899,2023-08-04,1643,32807,4,Completed,1400,140.0,187.18,12.26,1060.56,Paid,0,1
